timestamp_us,adc_raw
1546497081,3881
1546498081,3878
1546499081,3879
1546500081,3881
1546501081,3871
1546502081,3856
1546503081,3875
1546504081,3911
1546505081,3869
1546506081,3880
1546507081,3873
1546508081,3881
1546509081,3887
1546510081,3883
1546511081,3872
1546512081,3856
1546513081,3870
1546523536,3886
1546524536,3880
1546525536,3883
1546526536,3869
1546527536,3868
1546528536,3859
1546529536,3887
1546530536,3870
1546531536,3838
1546532536,3888
1546533536,3881
1546534536,3879
1546535536,3839
1546536536,3888
1546537536,3888
1546538536,3877
1546539536,3871
1546540536,3883
1546541536,3869
1546542536,3883
1546552963,3885
1546553963,3883
1546554963,3888
1546555963,3879
1546556963,3886
1546557963,3871
1546558963,3873
1546559963,3878
1546560963,3874
1546561963,3858
1546562963,3879
1546563963,3877
1546564963,3882
1546565963,3870
1546566963,3875
1546567963,3878
1546568963,3882
1546569963,3870
1546570963,3875
1546571963,3879
1546582407,3870
1546583407,3874
1546584407,3872
1546585407,3869
1546586407,3869
1546587407,3880
1546588407,3875
1546589407,3871
1546590407,3872
1546591407,3886
1546592407,3888
1546593407,3875
1546594407,3873
1546595407,3883
1546596407,3879
1546597407,3887
1546598407,3857
1546599407,3884
1546600407,3879
1546601407,3857
1546611834,3883
1546612834,3859
1546613834,3877
1546614834,3882
1546615834,3879
1546616834,3888
1546617834,3872
1546618834,3856
1546619834,3863
1546620834,3875
1546621834,3876
1546622834,3856
1546623834,3871
1546624834,3899
1546625834,3888
1546626834,3877
1546627834,3885
1546628834,3895
1546629834,3839
1546630834,3907
1546641260,3859
1546642260,3877
1546643260,3871
1546644260,3888
1546645260,3871
1546646260,3883
1546647260,3875
1546648260,3888
1546649260,3871
1546650260,3871
1546651260,3872
1546652260,3877
1546653260,3867
1546654260,3871
1546655260,3867
1546656260,3859
1546657260,3886
1546658260,3886
1546659260,3875
1546660260,3883
1546670687,3877
1546671687,3869
1546672687,3890
1546673687,3872
1546674687,3873
1546675687,3863
1546676687,3850
1546677687,3890
1546678687,3871
1546679687,3869
1546680687,3882
1546681687,3865
1546682687,3867
1546683687,3872
1546684687,3865
1546685687,3871
1546686687,3841
1546687687,3861
1546688687,3890
1546699142,3881
1546700142,3862
1546701142,3872
1546702142,3851
1546703142,3882
1546704142,3871
1546705142,3883
1546706142,3873
1546707142,3877
1546708142,3884
1546709142,3874
1546710142,3866
1546711142,3871
1546712142,3875
1546713142,3888
1546714142,3869
1546715142,3869
1546716142,3863
1546717142,3877
1546718142,3873
1546728571,3887
1546729571,3878
1546730571,3863
1546731571,3870
1546732571,3883
1546733571,3867
1546734571,3879
1546735571,3879
1546736571,3871
1546737571,3884
1546738571,3877
1546739571,3866
1546740571,3877
1546741571,3878
1546742571,3884
1546743571,3877
1546744571,3875
1546745571,3873
1546746571,3887
1546747571,3859
1546758013,3881
1546759013,3871
1546760013,3885
1546761013,3878
1546762013,3874
1546763013,3882
1546764013,3891
1546765013,3881
1546766013,3872
1546767013,3887
1546768013,3829
1546769013,3873
1546770013,3869
1546771013,3829
1546772013,3875
1546773013,3879
1546774013,3868
1546775013,3871
1546776013,3886
1546777013,3866
1546787439,3874
1546788439,3871
1546789439,3875
1546790439,3869
1546791439,3882
1546792439,3881
1546793439,3873
1546794439,3883
1546795439,3883
1546796439,3879
1546797439,3874
1546798439,3877
1546799439,3881
1546800439,3875
1546801439,3871
1546802439,3884
1546803439,3874
1546804439,3872
1546805439,3863
1546806439,3879
1546816866,3885
1546817866,3874
1546818866,3872
1546819866,3873
1546820866,3885
1546821866,3872
1546822866,3888
1546823866,3867
1546824866,3866
1546825866,3883
1546826866,3839
1546827866,3872
1546828866,3877
1546829866,3862
1546830866,3877
1546831866,3869
1546832866,3873
1546833866,3887
1546834866,3875
1546835866,3863
1546846293,3878
1546847293,3877
1546848293,3877
1546849293,3890
1546850293,3875
1546851293,3863
1546852293,3857
1546853293,3876
1546854293,3871
1546855293,3905
1546856293,3861
1546857293,3887
1546858293,3879
1546859293,3877
1546860293,3879
1546861293,3868
1546862293,3870
1546863293,3888
1546864293,3902
1546874748,3857
1546875748,3874
1546876748,3872
1546877748,3882
1546878748,3875
1546879748,3873
1546880748,3863
1546881748,3879
1546882748,3872
1546883748,3876
1546884748,3872
1546885748,3887
1546886748,3885
1546887748,3883
1546888748,3838
1546889748,3863
1546890748,3882
1546891748,3873
