timestamp_us,adc_raw
1104315689,1756
1104316689,1831
1104327116,2096
1104328116,2097
1104329116,2070
1104330116,2018
1104331116,1971
1104332116,1941
1104333116,1911
1104334116,1909
1104335116,1945
1104336116,1985
1104337116,2003
1104338116,2023
1104339116,2025
1104340116,2041
1104341116,2053
1104342116,2030
1104343116,2032
1104344116,2057
1104345116,2057
1104355573,2017
1104356573,2041
1104357573,2069
1104358573,2065
1104359573,2045
1104360573,2065
1104361573,2064
1104362573,2035
1104363573,1991
1104364573,1961
1104365573,1916
1104366573,1888
1104367573,1886
1104368573,1927
1104369573,1972
1104370573,2000
1104371573,2007
1104372573,2014
1104373573,2029
1104374573,2032
1104384997,2096
1104385997,2141
1104386997,2166
1104387997,2128
1104388997,2063
1104389997,1982
1104390997,1919
1104391997,1856
1104392997,1833
1104393997,1860
1104394997,1904
1104395997,1919
1104396997,1923
1104397997,1939
1104398997,1921
1104399997,1921
1104400997,1934
1104401997,1953
1104402997,1984
1104403997,1987
1104414441,1993
1104415441,1968
1104416441,1947
1104417441,1933
1104418441,1963
1104419441,2016
1104420441,2044
1104421441,2064
1104422441,2066
1104423441,2064
1104424441,2060
1104425441,2011
1104426441,1996
1104427441,2000
1104428441,1989
1104429441,1962
1104430441,1936
1104431441,1913
1104432441,1901
1104433441,1894
1104443868,2063
1104444868,2071
1104445868,2047
1104446868,2016
1104447868,1982
1104448868,1937
1104449868,1913
1104450868,1909
1104451868,1936
1104452868,1980
1104453868,2001
1104454868,2023
1104455868,2030
1104456868,2039
1104457868,2045
1104458868,2055
1104459868,2039
1104460868,2066
1104461868,2080
1104462868,1999
1104473295,2065
1104474295,2041
1104475295,2005
1104476295,1985
1104477295,1969
1104478295,1987
1104479295,1984
1104480295,1934
1104481295,1910
1104482295,1907
1104483295,1920
1104484295,1935
1104485295,1993
1104486295,2043
1104487295,2083
1104488295,2095
1104489295,2089
1104490295,2092
1104491295,2096
1104492295,2068
1104502722,1969
1104503722,1990
1104504722,1985
1104505722,1969
1104506722,1967
1104507722,1972
1104508722,1981
1104509722,2001
1104510722,2044
1104511722,2064
1104512722,2059
1104513722,2023
1104514722,1977
1104515722,1936
1104516722,1891
1104517722,1924
1104518722,1967
1104519722,1965
1104520722,2013
1104531176,1973
1104532176,1923
1104533176,1901
1104534176,1895
1104535176,1936
1104536176,1977
1104537176,2010
1104538176,2031
1104539176,2024
1104540176,2032
1104541176,2033
1104542176,2029
1104543176,2023
1104544176,2039
1104545176,2044
1104546176,2015
1104547176,1984
1104548176,1939
1104549176,1904
1104550176,1889
1104560603,2018
1104561603,2032
1104562603,2027
1104563603,1988
1104564603,1947
1104565603,1910
1104566603,1888
1104567603,1898
1104568603,1909
1104569603,2010
1104570603,2002
1104571603,2007
1104572603,2000
1104573603,2005
1104574603,2020
1104575603,2017
1104576603,1993
1104577603,2021
1104578603,2027
1104579603,2003
1104590047,2094
1104591047,2108
1104592047,2096
1104593047,2076
1104594047,2105
1104595047,2075
1104596047,2029
1104597047,1959
1104598047,1908
1104599047,1876
1104600047,1809
1104601047,1812
1104602047,1868
1104603047,1934
1104604047,1975
1104605047,2028
1104606047,2035
1104607047,2043
1104608047,2060
1104609047,2065
1104619483,1951
1104620483,1980
1104621483,2000
1104622483,2021
1104623483,2028
1104624483,2034
1104625483,2035
1104626483,2024
1104627483,2070
1104628483,2037
1104629483,2033
1104630483,1990
1104631483,1959
1104632483,1897
1104633483,1905
1104634483,1903
1104635483,1969
1104636483,1991
1104637483,2016
1104638483,2031
1104648901,1932
1104649901,1903
1104650901,1877
1104651901,1939
1104652901,1974
1104653901,1997
1104654901,2000
1104655901,2017
1104656901,2003
1104657901,2033
1104658901,2035
1104659901,2036
1104660901,2066
1104661901,2059
1104662901,2037
1104663901,1995
1104664901,1965
1104665901,1932
1104666901,1910
1104667901,1905
1104678328,2067
1104679328,2041
1104680328,1979
1104681328,1958
1104682328,1923
1104683328,1902
1104684328,1897
1104685328,1936
1104686328,1970
1104687328,2005
1104688328,2022
1104689328,2020
1104690328,2017
1104691328,2022
1104692328,2015
1104693328,2007
1104694328,2033
1104695328,2064
1104696328,2021
1104706782,2021
1104707782,2030
1104708782,2032
1104709782,2022
1104710782,2035
1104711782,2063
1104712782,2021
1104713782,1982
1104714782,1921
1104715782,1904
1104716782,1893
1104717782,1908
1104718782,1990
1104719782,1987
1104720782,2012
1104721782,2009
1104722782,2027
1104723782,2023
1104724782,2029
1104725782,2011
1104736209,2000
1104737209,1989
1104738209,2001
1104739209,2064
1104740209,2032
1104741209,2045
1104742209,2037
1104743209,2032
1104744209,2055
1104745209,2047
1104746209,2029
1104747209,1978
1104748209,1925
1104749209,1893
1104750209,1873
1104751209,1879
1104752209,1945
1104753209,1980
1104754209,2000
1104755209,2020
1104765653,1919
1104766653,1895
1104767653,1903
1104768653,1950
1104769653,1986
1104770653,2011
1104771653,2019
1104772653,2012
1104773653,2033
1104774653,2016
1104775653,2021
1104776653,2017
1104777653,2035
1104778653,2044
1104779653,2027
1104780653,1999
1104781653,1953
1104782653,1904
1104783653,1892
1104784653,1910
1104795080,2043
1104796080,2016
1104797080,1979
1104798080,1933
1104799080,1904
1104800080,1895
1104801080,1906
1104802080,1942
1104803080,2000
1104804080,2012
1104805080,2005
1104806080,2005
1104807080,2023
1104808080,2025
1104809080,2029
