timestamp_us,adc_raw
270488820,2783
270489820,2730
270490820,2704
270491820,2787
270492820,2846
270493820,2829
270494820,2789
270495820,2747
270496820,2675
270497820,2657
270498820,2683
270509247,3003
270510247,3009
270511247,3020
270512247,3061
270513247,3152
270514247,3250
270515247,3280
270516247,3231
270517247,3322
270518247,3433
270519247,3477
270520247,3423
270521247,3403
270522247,3489
270523247,3582
270524247,3623
270525247,3531
270526247,3525
270527247,3562
270528247,3565
270529247,3561
270530247,3537
270531247,3462
270532247,3492
270542642,3499
270543642,3422
270544642,3353
270545642,3279
270546642,3280
270547642,3265
270548642,3203
270549642,3152
270550642,3096
270551642,3014
270552642,2963
270553642,2914
270554642,2835
270555642,2783
270556642,2720
270557642,2680
270558642,2665
270559642,2737
270560642,2798
270561642,2769
270562642,2753
270563642,2777
270564642,2793
270565642,2784
270576062,2831
270577062,2838
270578062,2817
270579062,2768
270580062,2800
270581062,2901
270582062,3023
270583062,3088
270584062,3051
270585062,2989
270586062,2943
270587062,2927
270588062,2911
270589062,2879
270590062,2963
270591062,3103
270592062,3168
270593062,3201
270594062,3150
270595062,3248
270596062,3505
270597062,3746
270598062,3856
270599062,3826
270600062,3723
270610454,3632
270611454,3607
270612454,3511
270613454,3536
270614454,3623
270615454,3809
270616454,3858
270617454,3883
270618454,3854
270619454,3863
270620454,3857
270621454,3817
270622454,3711
270623454,3629
270624454,3536
270625454,3462
270626454,3371
270627454,3331
270628454,3327
270629454,3324
270630454,3264
270631454,3184
270632454,3137
270633454,3070
270643874,3161
270644874,3165
270645874,3152
270646874,3120
270647874,3118
270648874,3120
270649874,3120
270650874,3083
270651874,3017
270652874,2974
270653874,2998
270654874,3065
270655874,3159
270656874,3146
270657874,3113
270658874,3183
270659874,3266
270660874,3280
270661874,3218
270662874,3146
270663874,3071
270664874,2999
270665874,2928
270666874,2864
270677293,2910
270678293,2967
270679293,2895
270680293,2850
270681293,2867
270682293,2825
270683293,2787
270684293,2751
270685293,2782
270686293,2791
270687293,2752
270688293,2703
270689293,2631
270690293,2599
270691293,2555
270692293,2516
270693293,2459
270694293,2448
270695293,2425
270696293,2368
270697293,2315
270698293,2273
270699293,2227
270700293,2321
270710696,3866
270711696,3873
270712696,3828
270713696,3839
270714696,3710
270715696,3605
270716696,3509
270717696,3421
270718696,3334
270719696,3248
270720696,3171
270721696,3091
270722696,3024
270723696,2947
270724696,2928
270725696,2870
270726696,2831
270727696,2821
270728696,2785
270729696,2733
270730696,2703
270731696,2721
270732696,2775
270733696,2804
270744116,3028
270745116,2981
270746116,2959
270747116,2992
270748116,3059
270749116,3167
270750116,3307
270751116,3327
270752116,3264
270753116,3232
270754116,3202
270755116,3214
270756116,3239
270757116,3222
270758116,3176
270759116,3097
270760116,3056
270761116,3023
270762116,2987
270763116,3035
270764116,3109
270765116,3169
270766116,3185
270767116,3138
270768116,3115
270778508,3148
270779508,3088
270780508,3019
270781508,2992
270782508,2961
270783508,2985
270784508,3039
270785508,3083
270786508,3083
270787508,3085
270788508,3116
270789508,3153
270790508,3152
270791508,3119
270792508,3051
270793508,3006
270794508,3036
270795508,3152
270796508,3299
270797508,3366
270798508,3312
270799508,3222
270800508,3152
270801508,3088
270811928,2715
270812928,2736
270813928,2832
270814928,2908
270815928,2918
270816928,2887
270817928,2954
270818928,2968
270819928,3047
270820928,3126
270821928,3206
270822928,3239
270823928,3197
270824928,3120
270825928,3101
270826928,3147
270827928,3227
270828928,3325
270829928,3365
270830928,3301
270831928,3283
270832928,3314
270833928,3344
270834928,3314
270845347,3538
270846347,3776
270847347,3867
270848347,3861
270849347,3856
270850347,3869
270851347,3852
270852347,3866
270853347,3853
270854347,3858
270855347,3846
270856347,3865
270857347,3871
270858347,3862
270859347,3847
270860347,3856
270861347,3861
270862347,3805
270863347,3856
270864347,3799
270865347,3767
270866347,3792
270867347,3805
270868347,3776
270878750,3325
270879750,3345
270880750,3393
270881750,3437
270882750,3414
270883750,3333
270884750,3290
270885750,3265
270886750,3217
270887750,3167
270888750,3082
270889750,2986
270890750,2940
270891750,2927
270892750,3029
270893750,3140
270894750,3207
270895750,3143
270896750,3152
270897750,3248
270898750,3415
270899750,3567
270900750,3656
270901750,3605
270912170,3792
270913170,3647
270914170,3537
270915170,3430
270916170,3358
270917170,3312
270918170,3275
270919170,3201
270920170,3146
270921170,3059
270922170,3024
270923170,3017
270924170,3035
270925170,3066
270926170,3103
270927170,3114
270928170,3071
270929170,2997
270930170,2961
270931170,2928
270932170,2920
270933170,2901
270934170,2897
270935170,2859
270936170,2813
270946564,3103
270947564,3066
270948564,3005
270949564,2935
270950564,2917
270951564,2902
270952564,2899
270953564,2919
270954564,2941
270955564,2990
270956564,3019
270957564,3049
270958564,3055
270959564,3008
270960564,2992
270961564,2960
270962564,2901
270963564,2839
270964564,2779
270965564,2761
270966564,2740
270967564,2720
270968564,2704
270969564,2729
270979981,2519
270980981,2471
270981981,2430
270982981,2471
270983981,2535
270984981,2627
270985981,2831
270986981,3291
270987981,3730
